userName,reviews,score,thumbsUpCount,reviewCreatedVersion,at,sentiment,noun,dominant_topic,confidence,dominant_topic_theme
Fitri Sari,kemarin transaksi pembatalan otomatis sistemm blok ya masukan perbaiki sistemnya,1,3,7.7.9,2021-05-03 21:00:14,Negative,"['kemarin', 'transaksi', 'pembatalan', 'otomatis', 'sistemm', 'blok', 'masukan', 'perbaiki', 'sistemnya']",6,0.4016533769325156,akun
NATHAN KHAYLIF RAHARDIAN,burik teman,1,0,7.7.9,2021-05-03 18:33:16,Negative,"['burik', 'teman']",3,0.9523559407714023,pembayaran
Rizal Ristawan,error parah belanja begini server error,1,0,missing,2021-05-03 15:33:30,Negative,"['error', 'parah', 'belanja', 'server', 'error']",7,0.34917520776367833,app performance
Nobita Bita,ngbug buka,1,0,missing,2021-05-03 14:38:45,Negative,"['ngbug', 'buka']",8,0.0007229669105596379,iklan
Entus A,mencoba,2,0,missing,2021-05-03 12:12:45,Negative,['mencoba'],9,0.909087113053605,error
nahdatul isofa,payleter bayar full ambil bayar bunga sayang aktifin payleter,1,59,7.7.9,2021-05-03 12:02:59,Negative,"['payleter', 'ambil', 'bayar', 'bunga', 'sayang', 'aktifin', 'payleter']",5,0.577860408261605,ongkir
Apud Saripudin,parah orderan cancel uang menyangkut langgan kesalahan okelah berhenti,1,12,7.7.9,2021-05-03 11:39:14,Negative,"['parah', 'orderan', 'cancel', 'berhenti']",0,0.4040140616269843,barang
kang kali,barang²nya mahal toko komen bebas,2,0,7.7.9,2021-05-03 07:42:19,Negative,"['barang²nya', 'mahal', 'toko', 'komen', 'bebas']",5,0.4485057694996125,ongkir
Muzakki Alzafar,kebanyakan barang mahal maaf hapus aplikasinya,1,0,missing,2021-05-03 06:17:23,Negative,"['kebanyakan', 'barang', 'mahal', 'hapus', 'aplikasinya']",7,0.21232986367199497,app performance
Gabut crew,bagaimana aplikasi sudah update,2,2,7.7.9,2021-05-02 22:08:27,Negative,"['aplikasi', 'update']",8,0.9523763557958365,iklan
zuhari hari,pengguna uninstall gratis ongkos kirim,2,1,7.7.9,2021-05-02 19:44:49,Negative,"['pengguna', 'gratis', 'ongkos', 'kirim']",5,0.9756065334502017,ongkir
satiri Tiri,parah akun main blok member,1,0,7.7.9,2021-05-02 19:32:57,Negative,"['parah', 'akun', 'blok', 'member']",6,0.9756004727229471,akun
SOEGI AJF,paylater jeleek moso gopay paylater belanja tolak apa,1,1,7.7.9,2021-05-02 19:28:49,Negative,"['paylater', 'jeleek', 'moso', 'gopay', 'paylater', 'belanja', 'tolak']",1,0.649893545632589,kredit
andikarisma,kenapa kirim pesan seller sbel,2,2,7.7.9,2021-05-02 18:29:10,Negative,"['seller', 'sbel']",3,0.17280204686197553,pembayaran
Deon Mda,comerce menyediakan blilbli anjim,2,3,7.7.9,2021-05-02 16:27:44,Negative,"['comerce', 'menyediakan', 'blilbli', 'anjim']",1,0.9756030503558131,kredit
Siti Nur,good aplikasinya sayang harganya lumayan mahal barang jelek² fitur,2,4,7.7.9,2021-05-02 16:04:30,Negative,"['aplikasinya', 'sayang', 'harganya', 'mahal', 'barang', 'jelek²', 'fitur']",8,0.14296840315344614,iklan
Suci Ramadani,tolong kembalikan uang pakai beli pulsa plyter email verifikasi play terpotong sekali uang masuk blipay malah verifikasi email respon katanya gangguan begini parahnya tlfon customer servis menyusahkan,1,0,missing,2021-05-02 14:04:02,Negative,"['kembalikan', 'pakai', 'beli', 'pulsa', 'plyter', 'email', 'verifikasi', 'play', 'masuk', 'blipay', 'verifikasi', 'email', 'respon', 'parahnya', 'tlfon', 'customer', 'servis', 'menyusahkan']",6,0.3874161875635858,akun
Rosie Indriati,kemarin dibuka padahal belanja bagaimana ya tolong dibenarkan dong solusinya bagaimana,2,5,7.7.9,2021-05-02 13:23:58,Negative,"['kemarin', 'dibuka', 'belanja', 'dibenarkan', 'solusinya']",9,0.07782475181626282,error
Uju Suherman,menarik harga barang mahal gratis ongkos kirim cari susah uninstall,1,3,7.7.8,2021-05-02 10:44:23,Negative,"['menarik', 'harga', 'barang', 'mahal', 'gratis', 'ongkos', 'kirim', 'cari', 'susah', 'uninstall']",5,0.727547198817069,ongkir
Tirta Maris,banjir order masuk pelukan koneksi three,1,2,7.7.9,2021-05-02 08:34:53,Negative,"['banjir', 'order', 'masuk', 'pelukan', 'koneksi']",6,0.41516672121905673,akun
Rayendra Nico Adhitya,error,1,0,7.7.9,2021-05-02 05:22:42,Negative,['error'],7,0.9090890107785851,app performance
Yadi Gombong,update pembatalan dibayar merajalela produk langgan dibatalkan dana dipangkas umur pelayan customer,1,34,7.7.9,2021-05-02 00:23:29,Negative,"['pembatalan', 'dibayar', 'produk', 'dana', 'dipangkas', 'pelayan', 'customer']",0,0.06879295691623706,barang
Dwi Wahyuningsih,upgrade alamat masuk,1,0,7.7.9,2021-05-01 23:18:45,Negative,"['alamat', 'masuk']",6,0.9523640910079485,akun
Annie Khasanah,lemot buka banjir loading malam malas belanja iklan dipajangin kualitas,2,6,7.6.2,2021-05-01 21:25:37,Negative,"['lemot', 'buka', 'banjir', 'loading', 'malas', 'belanja', 'dipajangin', 'kualitas']",9,0.9876524006868258,error
achan journey,force close uninstall pasang force close,2,0,7.5.5,2021-05-01 18:34:08,Negative,"['force', 'pasang', 'force', 'close']",6,0.6451601094461111,akun
Roger Wiks,lemot buka pesan taunya banjir pengunjung tolong perbaiki toko online lain banjir bandang pengunjung,1,99,7.7.9,2021-05-01 17:59:28,Negative,"['lemot', 'buka', 'taunya', 'banjir', 'pengunjung', 'online', 'banjir', 'bandang', 'pengunjung']",9,0.9890093296877549,error
Riska Mung,aplikasi burukk pengiriman lambat banget chat customer carenya solutif menyarankan unduh aplikasi,1,11,7.7.5,2021-05-01 16:43:05,Negative,"['aplikasi', 'burukk', 'pengiriman', 'lambat', 'chat', 'customer', 'carenya', 'solutif', 'menyarankan', 'aplikasi']",4,0.6545215884554034,order
Aris Fidriyanto,mengajukan paaylater tolak dimana letak kesalahan,2,0,7.7.8,2021-05-01 16:36:51,Negative,"['paaylater', 'tolak', 'dimana', 'letak', 'kesalahan']",4,0.7065883974933015,order
Karambie Cukie,login verifikasi error,2,0,7.7.9,2021-05-01 15:35:46,Negative,"['login', 'verifikasi', 'error']",6,0.47618978805911677,akun
Bunda Ati6665,aplikasi amanah benar orang mendingang prosional,1,3,7.7.9,2021-05-01 11:20:24,Negative,"['aplikasi', 'amanah', 'orang', 'mendingang']",8,0.6033119005872,iklan
Gede Agung Gandes,harga barangnya mahal commerce toko menjual barang mahal super done delete account uninstall application,1,123,7.7.8,2021-05-01 05:55:06,Negative,"['harga', 'barangnya', 'mahal', 'commerce', 'toko', 'barang', 'mahal', 'super', 'done', 'account', 'application']",0,0.4237122560715065,barang
Celia Susan,suasana hati belanja batalin pesan musab rekomended,1,0,missing,2021-05-01 04:02:14,Negative,"['suasana', 'hati', 'belanja', 'batalin', 'musab', 'rekomended']",3,0.24409956372096703,pembayaran
Ap aoo,lazada ongkos kirim lazada murah,1,0,missing,2021-05-01 03:32:24,Negative,"['lazada', 'murah']",5,0.9523763891686118,ongkir
Saint Seiya,harga sinting,1,0,7.7.9,2021-05-01 02:18:43,Negative,"['harga', 'sinting']",7,0.01217920444998862,app performance
Syafren Hadi,respon,1,0,7.7.9,2021-04-30 23:03:14,Negative,['respon'],4,0.9090857600940172,order
ridwan maulana,keterangan banjir pengunjung susah login cari barang aplikasi niat sampai error gara pengunjung,1,7,7.7.9,2021-04-30 19:57:35,Negative,"['banjir', 'pengunjung', 'susah', 'login', 'cari', 'barang', 'aplikasi', 'error', 'gara', 'pengunjung']",9,0.8368992586522983,error
dhenny nhur,pembayaran pakai gopay pembatalan uang gopaynya refund bentuk vochernya gabung vocher pesan pembatalan seller sepi peminatnya harga beda tetangga,1,102,7.7.9,2021-04-30 19:43:01,Negative,"['pembayaran', 'pakai', 'gopay', 'pembatalan', 'gopaynya', 'refund', 'bentuk', 'vochernya', 'gabung', 'vocher', 'pesan', 'pembatalan', 'seller', 'sepi', 'peminatnya', 'harga', 'beda', 'tetangga']",3,0.6479861534599844,pembayaran
ayo Mampir,rating minus kasih minus aplikasi super parah belanja dijual dibyr dibatalkan order pakai promo normal belanja mending belanja dibli darah,1,6,7.7.9,2021-04-30 19:33:25,Negative,"['rating', 'minus', 'parah', 'belanja', 'dibyr', 'dibatalkan', 'order', 'pakai', 'promo', 'belanja', 'mending', 'dibli', 'darah']",3,0.9923630528191213,pembayaran
Sutrisno Sutrisno,aplikasinya masuk tulisan banjir pengunjung,1,2,7.7.9,2021-04-30 18:55:34,Negative,"['aplikasinya', 'masuk', 'banjir', 'pengunjung']",9,0.9755820739793545,error
LidiaChan Channel,sedih aplikasi buka suruh mengulang,2,1,7.7.9,2021-04-30 18:17:43,Negative,"['sedih', 'aplikasi', 'buka', 'suruh', 'mengulang']",9,0.7174984944346534,error
Kelfin 21,sumpah akun blokir masuk alasannya pengunjung membludak sumpah sampah,1,0,missing,2021-04-30 09:46:54,Negative,"['sumpah', 'akun', 'blokir', 'masuk', 'alasannya', 'pengunjung', 'membludak', 'sumpah', 'sampah']",6,0.5350545073316081,akun
Indra Setia,apps sampah verifikasi nomer tertulis oops sampah apps sampah kalah,1,1,7.7.9,2021-04-30 04:27:55,Negative,"['apps', 'sampah', 'verifikasi', 'nomer', 'tertulis', 'oops', 'apps', 'sampah', 'kalah']",7,0.6351605087055492,app performance
Cinta Gaming,maaf saran indodana jadikan payleter rentenir jadikan payleter lihat kredivo bunga asli verifikasi gampang unggah,1,30,7.7.9,2021-04-29 20:29:42,Negative,"['saran', 'indodana', 'jadikan', 'payleter', 'rentenir', 'jadikan', 'payleter', 'lihat', 'kredivo', 'bunga', 'asli', 'verifikasi', 'gampang', 'unggah']",5,0.5054914972747149,ongkir
Taufik Kahfi,nyonya daftar verifikasi pagi,1,1,7.7.9,2021-04-29 18:56:42,Negative,"['daftar', 'verifikasi', 'pagi']",6,0.4748768583397425,akun
Sulastri Lastri,susah masuk aplikasi website susah,2,0,missing,2021-04-29 18:22:11,Negative,"['susah', 'masuk', 'susah']",6,0.9677369871641396,akun
Ari Pujiyanti,aneh batalkan belanja ubah kebijakan pembatasan belanja pelanggan dong kebijakanya anehh,1,0,missing,2021-04-29 17:30:27,Negative,"['aneh', 'batalkan', 'belanja', 'pembatasan', 'belanja', 'kebijakanya', 'anehh']",3,0.002787324287471966,pembayaran
Vicky Sanjaya,pengin karena pakai lazada produk harga lipat masih lazada terbaik uninstall,1,8,7.7.9,2021-04-29 17:27:21,Negative,"['pengin', 'pakai', 'lazada', 'produk', 'harga', 'lipat', 'lazada', 'terbaik', 'uninstall']",5,0.5341728214963738,ongkir
abidzar abidzar,paham luarjawa berat bayar ongkos kirim beli rebus ongkos kirim kena jakarta pingiran kota semarang ongkos kirim harga barang selisih,1,47,7.7.5,2021-04-29 01:49:01,Negative,"['paham', 'luarjawa', 'berat', 'bayar', 'ongkos', 'kirim', 'rebus', 'ongkos', 'kena', 'jakarta', 'pingiran', 'kota', 'semarang', 'ongkos', 'harga', 'barang', 'selisih']",5,0.47820001898336,ongkir
AMBURADUL chenel,mohon hapus aplikasinya zamannya kepercayaan aplikasih belajar pengalaman uang barangnya mahal mohon sopan,1,0,missing,2021-04-28 23:17:10,Negative,"['mohon', 'hapus', 'aplikasinya', 'zamannya', 'kepercayaan', 'aplikasih', 'belajar', 'pengalaman', 'barangnya', 'mahal', 'mohon', 'sopan']",7,0.23230225573258934,app performance
Wahyu Pambudi,aplikasinya responding restart edit rating done unistall,1,0,7.7.9,2021-04-28 19:43:35,Negative,"['aplikasinya', 'responding', 'edit', 'rating', 'done']",4,0.017346345208890394,order
Demir Omir,udpate kesini berat,1,92,7.7.9,2021-04-28 19:26:39,Negative,"['kesini', 'berat']",7,0.952372474731553,app performance
KIJANG ALAS,jahaman jualan priduk unggah dengab benar tolak jualan penghapusan data,1,0,missing,2021-04-28 18:50:39,Negative,"['jahaman', 'jualan', 'priduk', 'dengab', 'tolak', 'jualan', 'penghapusan', 'data']",9,0.046697076394029674,error
Imam Baihaqi,mencoba,1,0,missing,2021-04-28 17:17:58,Negative,['mencoba'],9,0.909087113053605,error
Mariam 25,login,1,0,7.7.9,2021-04-28 11:02:54,Negative,['login'],6,0.9090908028789971,akun
Electric Hunter Official,pencarian sesuai harganya mahal,1,0,missing,2021-04-28 10:33:40,Negative,"['sesuai', 'harganya', 'mahal']",5,0.44756716387617435,ongkir
Ade Kosasih,aplikasi lemot,1,0,7.7.9,2021-04-28 10:12:47,Negative,"['aplikasi', 'lemot']",9,0.9523608861096271,error
SILVIA NANDA,bayar tagihan belanja kena charge loh,1,5,7.7.9,2021-04-28 09:38:51,Negative,"['bayar', 'tagihan', 'belanja', 'kena', 'charge']",3,0.9803750655558842,pembayaran
sri asnita,pakai reward pakai kode terus update enggak tamggapan,2,8,7.7.9,2021-04-28 08:30:48,Negative,"['reward', 'pakai', 'kode', 'update', 'tamggapan']",3,0.5915474004969993,pembayaran
Mohamad Ansori,trllalu mudah seller abal penipuan kurangnya fitur keaman pembeli fitur konfirmasi pesan terima rugikan seperti seller bertanggung,1,0,missing,2021-04-28 08:11:42,Negative,"['trllalu', 'mudah', 'seller', 'kurangnya', 'fitur', 'keaman', 'fitur', 'konfirmasi', 'terima', 'rugikan', 'seller', 'bertanggung']",4,0.8880139568804367,order
Mochamad Soleh,aplikasi payah free ongkos kirim nyampai ditambah order dibatalkan karton dana tercantol terkesan berbelit bayar tunai refund debit menunggu,1,28,7.7.9,2021-04-28 08:02:53,Negative,"['aplikasi', 'payah', 'ongkos', 'ditambah', 'order', 'karton', 'dana', 'tercantol', 'berbelit', 'bayar', 'tunai', 'refund', 'debit', 'menunggu']",3,0.8015265161635341,pembayaran
Sahabat Ruby,penguna tapi sayang parah banget sih masuk alesannya banjir pengunjung saingan mending benahi,1,1,missing,2021-04-28 05:34:57,Negative,"['penguna', 'sayang', 'parah', 'masuk', 'alesannya', 'banjir', 'pengunjung', 'saingan', 'mending', 'benahi']",9,0.23688494147529407,error
Faizuddin Achmad,kontol,1,0,7.7.9,2021-04-28 05:17:37,Negative,['kontol'],8,0.9090909090502046,iklan
Sigit Hartanta,istri pesan seminggu refund terus adakan sale refund,1,0,missing,2021-04-28 03:04:12,Negative,"['seminggu', 'refund', 'sale', 'refund']",3,0.5802172351996151,pembayaran
Heldian Anwar,lamun,1,0,missing,2021-04-27 19:06:27,Negative,['lamun'],1,0.9090909060041397,kredit
Alfin Febrian,habis update buka aplikasi ketup kebuka blank,1,7,7.7.9,2021-04-27 15:27:42,Negative,"['habis', 'buka', 'aplikasi', 'ketup', 'kebuka']",9,0.9803866805227893,error
Adi Kurnianto,kasih bintang unduh pelayan uninstall aplikasi terima kasih,1,0,missing,2021-04-27 12:46:33,Negative,"['kasih', 'bintang', 'pelayan', 'aplikasi', 'terima', 'kasih']",9,0.7688202063495206,error
Eka Lidia Paradila,masuk aplikasi mlas unistall,1,0,7.7.9,2021-04-27 12:22:11,Negative,"['masuk', 'aplikasi', 'mlas']",3,0.9677194514103996,pembayaran
Ayla Fhatmy,sedikit update sedikit update uninstall aplikasi kepenuhan,2,1,7.6.6,2021-04-27 07:41:24,Negative,"['update', 'aplikasi', 'kepenuhan']",8,0.4098471380320213,iklan
yuni whedhe,heran beli bayar menit dibatalkan dikembalikan bentuk vocer online shop saldo aplikasi kesal malas memakai kapok,1,8,7.7.9,2021-04-27 07:08:24,Negative,"['heran', 'beli', 'bayar', 'menit', 'dikembalikan', 'bentuk', 'vocer', 'online', 'shop', 'saldo', 'aplikasi', 'kesal', 'malas', 'memakai', 'kapok']",3,0.8922213040857067,pembayaran
Pattrick Iwansteep,pengin buka banjir bandang nanti terima kasih fekbeknya pelayan hapiy soping bangun pasir mengaduk semen cangkulmu mari rebut bersamaku,1,94,7.7.9,2021-04-27 06:46:11,Negative,"['pengin', 'buka', 'banjir', 'bandang', 'terima', 'kasih', 'fekbeknya', 'hapiy', 'soping', 'bangun', 'pasir', 'mengaduk', 'semen', 'cangkulmu', 'mari', 'rebut', 'bersamaku']",4,0.4549680526253587,order
Didik Setywan,hebat,1,0,7.7.9,2021-04-27 04:39:42,Negative,['hebat'],2,0.9090883154400066,pencarian
Riza Ahmad,buka lambat alasannya kebanjiran pengunjung servernya let parah loadingnya bagaimana belanja,1,30,7.7.9,2021-04-26 20:04:51,Negative,"['buka', 'lambat', 'alasannya', 'kebanjiran', 'pengunjung', 'servernya', 'belanja']",9,0.22760308533225743,error
la vie en rose,layan customer service,1,0,7.7.9,2021-04-26 13:05:29,Negative,"['customer', 'service']",4,0.952376375123798,order
M farhan Ali,parah pesan belum dikirim bayar tokonya kendala enggak dibatalkan parah duitnya ditarik enggak aduh menyesal mencoba belanja,1,8,7.7.9,2021-04-26 13:04:08,Negative,"['parah', 'bayar', 'tokonya', 'kendala', 'dibatalkan', 'parah', 'duitnya', 'ditarik', 'aduh', 'menyesal', 'mencoba', 'belanja']",3,0.8435971062898078,pembayaran
Eden Dedonga,iklan menjatuhkan rakyat bicara usaha mikro kecil dan menengah dihancurin investor begitu cari duit,1,6,7.7.9,2021-04-26 12:50:55,Negative,"['iklan', 'menjatuhkan', 'bicara', 'mikro', 'menengah', 'dihancurin', 'investor', 'cari', 'duit']",8,0.989009181306886,iklan
Rain Ara,penagihan paylater mengancam sebar data pelayan bayar pengunduran gaji mengira kualitas paylaternya enggak taunya lintah darat hapus akun setelah lunasi berat,1,0,missing,2021-04-26 10:43:16,Negative,"['penagihan', 'paylater', 'mengancam', 'sebar', 'data', 'pelayan', 'bayar', 'pengunduran', 'gaji', 'kualitas', 'paylaternya', 'lintah', 'darat', 'hapus', 'akun', 'lunasi', 'berat']",1,0.9941460904043006,kredit
Wawan Kosasih,komentar memuaskan memang kinerja pelayan kerja umtk revisi pelayan good service masyarakat,2,0,missing,2021-04-26 00:04:39,Negative,"['komentar', 'memuaskan', 'kinerja', 'kerja', 'revisi', 'service', 'masyarakat']",4,0.16738957229756898,order
Rina Crisdiana,sampai akun blokir mending uninstall melanggar jelaskan,1,0,missing,2021-04-25 22:05:23,Negative,"['akun', 'blokir', 'mending', 'melanggar']",3,0.13628627615368138,pembayaran
Boy Net,tolong dipermudah buyer memilih ekspedisi kiriman barang,1,1,7.7.9,2021-04-25 20:52:11,Negative,"['dipermudah', 'buyer', 'memilih', 'kiriman', 'barang']",4,0.9803779040465251,order
Hani Sabrina,download malah buka tolong,1,0,missing,2021-04-25 20:00:23,Negative,"['download', 'buka', 'tolong']",9,0.9677244731143655,error
Satria Gumilang,produk harga kompetif pengiriman kota sampai usaha cok cari barang time uang,1,26,7.7.9,2021-04-25 16:42:30,Negative,"['produk', 'harga', 'pengiriman', 'kota', 'cok', 'cari', 'barang', 'time']",0,0.438286379827965,barang
ArisztanylaGaming Arista,tup pesan sudah sampai bangkai doangan memesan didalamnya kerja bagaimana pelayan belet kurir amatiran alamat nyantumin ditlp tup,1,13,7.7.9,2021-04-25 13:07:59,Negative,"['tup', 'bangkai', 'didalamnya', 'kerja', 'belet', 'kurir', 'amatiran', 'ditlp', 'tup']",2,0.20697089418851092,pencarian
Mustira Abuafra,ttdj bagas ttdj hhbk nguh,2,0,missing,2021-04-25 06:16:40,Negative,"['ttdj', 'bagas', 'ttdj', 'hhbk', 'nguh']",0,0.9803921564369776,barang
Affif Kun,mencari barang layar stuck merespons tolong perbaiki,2,1,7.7.9,2021-04-25 00:01:40,Negative,"['mencari', 'barang', 'layar', 'merespons', 'perbaiki']",9,0.9803642100483547,error
Musa Ababiel,paylater,1,1,7.7.9,2021-04-24 22:47:08,Negative,['paylater'],1,0.9090909090777292,kredit
Iiady Masyudi,payah,1,0,7.7.5,2021-04-24 11:55:20,Negative,['payah'],7,0.9090787629865426,app performance
Diva Adinata,mengecek kemarin pesan akun susah menunggu loading sudah begitu banjir pengunjung hubungan memang belanja,1,84,7.7.9,2021-04-24 11:07:21,Negative,"['mengecek', 'kemarin', 'akun', 'susah', 'menunggu', 'loading', 'banjir', 'pengunjung', 'hubungan', 'belanja']",9,0.8174263838265104,error
Ahmad Mubarok,aplikasi,1,0,missing,2021-04-24 10:44:13,Negative,['aplikasi'],8,0.9090597488834903,iklan
Sary Riribiory,dowload,1,0,missing,2021-04-24 08:06:05,Negative,['dowload'],1,0.9090909090327741,kredit
Arsyad Yusha,bagaimana belanja sistem perbaiki barang order,1,3,7.7.9,2021-04-24 03:45:38,Negative,"['belanja', 'sistem', 'perbaiki', 'barang', 'order']",0,0.6948547333138521,barang
elysa rosita,ahis update dibuka aplikasinya,1,1,7.7.8,2021-04-24 03:30:53,Negative,"['dibuka', 'aplikasinya']",7,0.952356893499646,app performance
Yanda Dana,anjing ribt daftr,1,0,missing,2021-04-24 02:14:20,Negative,"['anjing', 'ribt', 'daftr']",3,0.4761752389902593,pembayaran
꧁༺ČĂŚŔÚĎĨŃ༻꧂,enggak bisa buka,1,1,7.7.9,2021-04-23 23:13:12,Negative,['buka'],9,0.9090908898246054,error
I Aqil,bingung pikir gratis ongkirnya benaran klikbait,2,0,7.7.9,2021-04-23 23:07:50,Negative,"['bingung', 'pikir', 'gratis', 'ongkirnya', 'benaran', 'klikbait']",5,0.9836042760620034,ongkir
Farid Kusumaputra,update april kemarin aplikasi hang,1,1,7.7.9,2021-04-23 22:33:13,Negative,"['april', 'kemarin', 'aplikasi', 'hang']",9,0.9755872021851449,error
juanus latandre,kebuka habis update,1,1,7.7.9,2021-04-23 21:41:06,Negative,"['kebuka', 'habis', 'update']",8,0.4051025812336449,iklan
irvandhika dhika,mahal harganya beda,1,0,7.7.9,2021-04-23 20:54:40,Negative,"['mahal', 'harganya', 'beda']",5,0.4477960819970229,ongkir
